FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,IL,050,00,00,000,0000083,0500000US17163,17163,2,3,17,01779784,163,H1,01784987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41180,1,476,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703461064,41842145,St. Clair,St. Clair County,A,,257400,114595,+38.4701976,-089.9285459,06,,,257400,240008,153376,76564,881,3711,188,5288,17392,16094,4011,3505,2033,138,5096,509,231,19,364,10,8,47,72,42,9,1200,487,119,16,188,78,4,126,89,49,0,8,0,5,14,4,0,0,2,0,11,75,18,2,40,6,0,0,4,2,0,3,0,0,0,0,0,22,20,2,0,0,0,0,1,1,257400,12582,244818,231955,150496,76013,490,3623,181,1152,12863,11980,3821,3329,1956,129,1658,484,228,19,243,10,8,1,69,21,4,828,445,99,13,86,64,0,5,79,7,0,5,0,2,14,2,0,0,0,0,7,34,16,0,9,6,0,0,0,0,0,3,0,0,0,0,0,20,20,0,0,0,0,0,1,1,197084,186791,123608,55868,659,3029,137,3490,10293,9640,1568,2618,1038,74,3429,381,137,11,232,10,4,32,61,36,9,603,291,37,0,69,28,0,81,56,18,0,4,0,3,3,2,0,0,0,0,11,36,7,0,26,0,0,0,0,0,0,3,0,0,0,0,0,14,12,2,0,0,0,0,0,0,197084,7875,189209,181634,121841,55588,386,2981,130,708,7575,7127,1517,2529,1010,74,1225,365,136,11,167,10,4,0,58,17,4,424,273,28,0,36,23,0,4,46,0,0,4,0,0,3,0,0,0,0,0,7,12,5,0,4,0,0,0,0,0,0,3,0,0,0,0,0,12,12,0,0,0,0,0,0,0,114595,103134,11461,4632,2563,1053,64,1430,16,2069,982,318,769
PLST,IL,050,00,00,000,0000084,0500000US17165,17165,2,3,17,01779784,165,H1,00424283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984170284,17979016,Saline,Saline County,A,,23768,11576,+37.7515083,-088.5450236,06,,,23768,22588,21481,700,81,126,0,200,1180,1092,287,464,50,0,267,1,0,0,8,0,0,2,5,3,5,70,38,7,0,4,13,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,18,0,7,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23768,473,23295,22286,21309,692,69,122,0,94,1009,956,280,451,50,0,167,1,0,0,3,0,0,2,0,1,1,44,28,7,0,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18471,17728,16946,493,69,102,0,118,743,701,102,342,33,0,206,0,0,0,5,0,0,2,5,1,5,34,28,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18471,301,18170,17525,16834,485,57,98,0,51,645,624,102,337,33,0,148,0,0,0,0,0,0,2,0,1,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11576,9996,1580,620,470,78,57,335,0,150,0,0,150
PLST,IL,050,00,00,000,0000085,0500000US17167,17167,2,3,17,01779784,167,H1,01785010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44100,1,522,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2248773852,22676873,Sangamon,Sangamon County,A,,196343,92982,+39.7568863,-089.6624350,06,,,196343,184738,151998,25958,496,4335,65,1886,11605,10933,3596,2657,915,85,3063,243,40,19,249,11,1,21,27,6,0,602,284,80,10,85,47,1,64,11,9,0,1,0,0,2,0,0,0,0,1,7,69,23,0,30,3,6,0,4,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,196343,5309,191034,181584,150467,25686,349,4300,55,727,9450,8978,3479,2574,891,84,1429,233,40,19,187,9,1,7,25,0,0,432,251,73,10,41,34,0,6,9,2,0,1,0,0,2,0,0,0,0,1,2,40,22,0,13,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,153188,146569,123653,17793,393,3408,51,1271,6619,6288,1254,2042,436,49,2138,171,20,10,115,5,0,21,21,6,0,301,152,27,0,28,28,1,49,4,7,0,0,0,0,2,0,0,0,0,1,2,30,10,0,16,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,153188,3462,149726,144420,122635,17634,285,3384,41,441,5306,5079,1232,1991,427,49,1074,166,20,10,77,5,0,7,21,0,0,210,130,25,0,18,22,0,6,2,2,0,0,0,0,2,0,0,0,0,1,2,17,10,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92982,84403,8579,3700,1529,307,76,1008,138,2171,1104,0,1067
PLST,IL,050,00,00,000,0000086,0500000US17169,17169,2,3,17,01779784,169,H1,01785037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132602884,10510632,Schuyler,Schuyler County,A,,6902,3320,+40.1569048,-090.6134641,06,,,6902,6602,6211,289,29,26,2,45,300,264,39,134,12,0,67,1,0,0,6,0,1,0,2,2,0,25,7,0,0,0,0,2,6,2,7,0,0,0,0,0,0,0,0,1,0,0,11,0,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6902,152,6750,6512,6157,283,28,25,2,17,238,221,34,126,12,0,45,1,0,0,1,0,1,0,1,0,0,6,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,11,0,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5621,5419,5116,227,25,20,2,29,202,180,16,111,7,0,36,0,0,0,6,0,1,0,1,2,0,16,3,0,0,0,0,2,1,2,7,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5621,95,5526,5361,5085,221,24,19,2,10,165,153,11,103,7,0,29,0,0,0,1,0,1,0,1,0,0,6,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,2807,513,582,93,16,0,77,0,489,0,0,489
PLST,IL,050,00,00,000,0000087,0500000US17171,17171,2,3,17,01779784,171,H1,00424286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27300,2,522,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649542036,4814546,Scott,Scott County,A,,4949,2388,+39.6370016,-090.4777707,06,,,4949,4798,4765,5,3,11,1,13,151,125,11,59,5,3,30,3,1,0,6,0,0,5,0,2,0,18,7,2,1,1,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4949,48,4901,4770,4747,5,1,11,1,5,131,115,11,59,5,3,29,0,0,0,6,0,0,0,0,2,0,13,7,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3866,3767,3744,1,1,11,1,9,99,79,6,37,1,3,23,3,1,0,0,0,0,3,0,2,0,16,7,2,0,1,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3866,35,3831,3749,3733,1,1,11,1,2,82,71,6,37,1,3,22,0,0,0,0,0,0,0,0,2,0,11,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388,2102,286,45,45,0,0,45,0,0,0,0,0
PLST,IL,050,00,00,000,0000088,0500000US17173,17173,2,3,17,01779784,173,H1,01785051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964532710,24746071,Shelby,Shelby County,A,,20990,10015,+39.3849258,-088.7988615,06,,,20990,20480,20197,65,39,83,1,95,510,478,53,206,39,5,155,4,6,0,3,1,0,1,1,4,0,24,16,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20990,213,20777,20340,20116,65,35,83,1,40,437,417,53,206,39,5,107,4,0,0,0,1,0,1,1,0,0,15,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16515,16179,15989,45,23,55,0,67,336,319,24,164,11,5,109,0,0,0,2,0,0,0,0,4,0,15,10,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16515,128,16387,16092,15936,45,23,55,0,33,295,284,24,164,11,5,80,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10015,8914,1101,187,164,16,6,142,0,23,0,0,23
PLST,IL,050,00,00,000,0000089,0500000US17175,17175,2,3,17,01779784,175,H1,00424288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37900,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746156213,684784,Stark,Stark County,A,,5400,2577,+41.0969077,-089.7974111,06,,,5400,5210,5129,18,12,23,0,28,190,175,34,53,9,2,65,0,0,3,9,0,0,0,0,0,0,11,0,0,0,5,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,132,5268,5123,5070,17,8,23,0,5,145,137,33,49,9,2,39,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4217,4098,4038,9,9,18,0,24,119,114,7,46,9,1,51,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4217,79,4138,4047,4011,8,8,18,0,2,91,89,7,42,9,1,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,2226,351,101,101,7,0,94,0,0,0,0,0
PLST,IL,050,00,00,000,0000090,0500000US17177,17177,2,3,17,01779784,177,H1,01785076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23300,2,466,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461392061,1350223,Stephenson,Stephenson County,A,,44630,21369,+42.3497262,-089.6659942,06,,,44630,41699,35911,4456,118,306,11,897,2931,2784,969,498,168,20,1005,31,5,5,54,2,0,22,5,0,0,142,64,2,0,18,9,1,22,7,1,4,0,0,11,1,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44630,2254,42376,40331,35405,4374,80,306,11,155,2045,1959,930,468,162,18,314,28,5,5,26,2,0,0,1,0,0,83,60,1,0,6,4,1,0,5,1,0,0,0,3,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35131,33614,29603,3081,91,251,7,581,1517,1459,283,365,74,12,658,23,5,5,17,1,0,12,4,0,0,57,30,2,0,0,1,0,15,2,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35131,1340,33791,32776,29317,3044,59,251,7,98,1015,980,274,351,70,10,231,22,5,5,11,1,0,0,0,0,0,35,29,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21369,19184,2185,734,638,4,16,618,0,96,0,0,96
PLST,IL,050,00,00,000,0000091,0500000US17179,17179,2,3,17,01779784,179,H1,01785094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37900,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674347384,29807343,Tazewell,Tazewell County,A,,131343,58550,+40.5080743,-089.5162598,06,,,131343,125211,121078,1683,345,1090,51,964,6132,5868,1015,2205,565,52,1924,21,21,3,27,2,0,8,3,19,3,254,96,21,5,30,15,7,47,22,3,2,0,2,0,0,0,0,0,2,0,2,7,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,131343,3161,128182,123235,119882,1629,279,1080,41,324,4947,4761,975,2162,556,48,947,15,18,3,19,2,0,0,3,10,3,182,93,21,5,14,13,7,4,22,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,101570,97798,94803,1197,280,826,40,652,3772,3642,308,1706,245,21,1289,10,11,3,16,2,0,8,3,17,3,121,47,5,4,6,6,7,25,14,3,2,0,0,0,0,0,0,0,0,0,2,7,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,101570,1936,99634,96539,94065,1184,236,816,31,207,3095,3007,301,1683,240,21,711,8,11,3,12,2,0,0,3,9,3,85,44,5,4,5,4,7,0,14,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58550,53985,4565,2493,2177,1286,23,824,44,316,0,27,289
PLST,IL,050,00,00,000,0000092,0500000US17181,17181,2,3,17,01779784,181,H1,01785113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070730016,22541671,Union,Union County,A,,17244,7841,+37.4856521,-089.2446391,06,,,17244,16197,15513,228,90,67,11,288,1047,999,83,336,36,0,525,0,4,0,6,0,0,0,2,4,3,35,0,7,4,11,4,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,13,2,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17244,867,16377,15709,15331,226,46,67,11,28,668,624,79,311,36,0,185,0,4,0,6,0,0,0,1,2,0,33,0,7,4,11,4,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,11,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13732,13042,12510,205,75,42,11,199,690,653,30,246,21,0,347,0,1,0,6,0,0,0,2,0,0,26,0,5,0,9,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13732,537,13195,12726,12416,203,40,42,11,14,469,436,28,228,21,0,151,0,1,0,6,0,0,0,1,0,0,24,0,5,0,9,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7841,6983,858,934,397,0,0,151,246,537,0,0,537
PLST,IL,050,00,00,000,0000093,0500000US17183,17183,2,3,17,01779784,183,H1,01785114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19180,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2326634937,7531157,Vermilion,Vermilion County,A,,74188,34407,+40.1867542,-087.7267779,06,,,74188,70168,57282,10421,234,577,10,1644,4020,3812,1312,1011,172,6,1120,32,9,0,114,1,0,21,5,8,1,200,98,8,1,42,0,0,31,5,8,0,1,0,4,0,0,0,0,0,1,1,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74188,3816,70372,67400,56186,10247,140,568,10,249,2972,2847,1269,953,163,6,354,29,9,0,53,0,0,0,5,5,1,124,85,8,1,12,0,0,6,5,2,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57211,55022,46063,7067,186,502,10,1194,2189,2105,381,794,87,1,744,24,9,0,42,0,0,14,5,3,1,80,43,0,1,9,0,0,20,3,2,0,0,0,0,0,0,0,0,0,1,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57211,2393,54818,53216,45451,6997,116,497,10,145,1602,1542,370,755,84,1,272,21,9,0,24,0,0,0,5,0,1,59,40,0,1,7,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34407,30568,3839,2673,2467,1834,0,546,87,206,0,0,206
PLST,IL,050,00,00,000,0000094,0500000US17185,17185,2,3,17,01779784,185,H1,00424293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578403995,10973569,Wabash,Wabash County,A,,11361,5409,+38.4458209,-087.8391674,06,,,11361,10968,10581,58,20,251,6,52,393,377,55,179,21,5,106,0,2,1,0,0,0,0,0,5,3,13,7,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,11361,178,11183,10860,10520,53,15,251,6,15,323,312,55,179,18,5,47,0,2,1,0,0,0,0,0,5,0,11,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8864,8611,8285,33,16,227,5,45,253,247,15,141,16,5,61,0,2,0,0,0,0,0,0,5,2,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8864,103,8761,8540,8251,31,11,227,5,15,221,217,15,141,13,5,36,0,2,0,0,0,0,0,0,5,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5409,4670,739,330,85,0,0,85,0,245,185,0,60
PLST,IL,050,00,00,000,0000095,0500000US17187,17187,2,3,17,01779784,187,H1,01785134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404768301,1672625,Warren,Warren County,A,,16835,7602,+40.8504412,-090.6202228,06,,,16835,15784,13842,587,72,330,18,935,1051,1028,227,162,43,4,544,1,7,0,13,1,0,2,22,2,0,23,5,0,2,1,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16835,1789,15046,14492,13494,577,31,329,15,46,554,546,211,157,43,4,92,1,7,0,13,1,0,0,17,0,0,8,3,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13253,12633,11238,463,52,209,15,656,620,603,77,127,25,3,331,1,4,0,9,0,0,2,22,2,0,17,3,0,2,0,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13253,1139,12114,11789,11051,455,26,208,15,34,325,317,72,123,25,3,63,1,4,0,9,0,0,0,17,0,0,8,3,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7602,6720,882,863,106,9,0,97,0,757,739,0,18
PLST,IL,050,00,00,000,0000096,0500000US17189,17189,2,3,17,01779784,189,H1,01785150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457093544,3412705,Washington,Washington County,A,,13761,6390,+38.3531405,-089.4171873,06,,,13761,13314,13028,97,30,69,20,70,447,420,58,172,9,0,175,1,0,0,1,0,1,0,3,0,0,24,6,0,1,0,5,1,0,1,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13761,224,13537,13186,12976,85,25,65,20,15,351,342,58,167,9,0,105,0,0,0,0,0,0,0,3,0,0,8,1,0,1,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10831,10543,10350,68,11,52,7,55,288,282,23,141,5,0,110,0,0,0,0,0,0,0,3,0,0,5,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10831,147,10684,10443,10307,56,10,48,7,15,241,235,23,136,5,0,68,0,0,0,0,0,0,0,3,0,0,5,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6390,5723,667,225,196,45,31,120,0,29,0,0,29
