state,county,SUMLEVEL,GEO_ID,GEOCOMP,LSAD_NAME,STATE,COUNTY,COUSUB,TRACT,BLKGRP,BLOCK,PLACE,CONCIT,SLDL,SLDU,VTD,P001001,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001026,P001047,P001063,P001070,P002001,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002028,P002049,P002065,P002072,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P003009,P003010,P003026,P003047,P003063,P003070,P004001,P004002,P004003,P004004,P004005,P004006,P004007,P004008,P004009,P004010,P004011,P004012,P004028,P004049,P004065,P004072,H001001,H001002,H001003
38,103,050,0500000US38103,00,Wells County,38,103,,,,,,,,,,4207,4183,4160,3,13,4,1,2,24,24,0,0,0,0,4207,21,4186,4163,4143,3,13,4,0,0,23,23,0,0,0,0,3443,3427,3410,3,9,2,1,2,16,16,0,0,0,0,3443,17,3426,3411,3397,3,9,2,0,0,15,15,0,0,0,0,2481,1943,538
38,105,050,0500000US38105,00,Williams County,38,105,,,,,,,,,,22398,21754,20639,63,899,79,5,69,644,620,20,3,1,0,22398,436,21962,21385,20364,57,878,78,5,3,577,564,13,0,0,0,17233,16918,16116,47,646,55,3,51,315,302,9,3,1,0,17233,264,16969,16681,15946,42,633,54,3,3,288,281,7,0,0,0,10464,9293,1171
39,001,050,0500000US39001,00,Adams County,39,001,,,,,,,,,,28550,28171,27882,87,108,33,2,59,379,371,8,0,0,0,28550,243,28307,27946,27713,84,105,31,2,11,361,354,7,0,0,0,21415,21163,20958,58,93,27,2,25,252,245,7,0,0,0,21415,141,21274,21028,20849,56,90,26,2,5,246,240,6,0,0,0,12978,11147,1831
39,003,050,0500000US39003,00,Allen County,39,003,,,,,,,,,,106331,103535,89089,12639,207,740,15,845,2796,2618,166,11,1,0,106331,2513,103818,101387,87708,12508,162,725,13,271,2431,2292,133,6,0,0,80886,79895,69696,8954,165,561,13,506,991,915,73,3,0,0,80886,1549,79337,78462,68783,8881,133,553,12,100,875,809,63,3,0,0,44999,40619,4380
39,005,050,0500000US39005,00,Ashland County,39,005,,,,,,,,,,53139,52612,51692,398,89,275,39,119,527,488,24,15,0,0,53139,501,52638,52161,51352,395,77,275,39,23,477,447,20,10,0,0,40463,40187,39500,291,65,238,26,67,276,253,15,8,0,0,40463,297,40166,39918,39295,289,60,238,26,10,248,230,12,6,0,0,22141,20196,1945
39,007,050,0500000US39007,00,Ashtabula County,39,007,,,,,,,,,,101497,99351,94041,3586,241,375,22,1086,2146,2022,124,0,0,0,101497,3441,98056,96226,92126,3467,208,372,17,36,1830,1722,108,0,0,0,77490,76618,72595,2850,194,279,18,682,872,825,47,0,0,0,77490,1933,75557,74805,71545,2787,170,278,14,11,752,709,43,0,0,0,46099,39363,6736
39,009,050,0500000US39009,00,Athens County,39,009,,,,,,,,,,64757,63384,59448,1774,162,1747,16,237,1373,1220,139,14,0,0,64757,1002,63755,62481,58779,1741,140,1741,13,67,1274,1142,124,8,0,0,54508,53587,50108,1551,142,1590,15,181,921,815,96,10,0,0,54508,777,53731,52870,49580,1528,124,1584,12,42,861,770,87,4,0,0,26385,23578,2807
39,011,050,0500000US39011,00,Auglaize County,39,011,,,,,,,,,,45949,45520,44959,132,84,172,16,157,429,384,41,2,2,0,45949,543,45406,45030,44625,124,75,165,16,25,376,339,37,0,0,0,34283,34109,33731,92,65,119,7,95,174,153,19,2,0,0,34283,297,33986,33836,33561,87,58,113,7,10,150,132,18,0,0,0,19585,17972,1613
39,013,050,0500000US39013,00,Belmont County,39,013,,,,,,,,,,70400,69503,66206,2834,88,259,7,109,897,819,75,3,0,0,70400,429,69971,69111,65902,2815,85,257,6,46,860,787,70,3,0,0,56545,56139,53313,2485,67,202,6,66,406,377,29,0,0,0,56545,298,56247,55853,53090,2472,65,200,5,21,394,366,28,0,0,0,32452,28679,3773
39,015,050,0500000US39015,00,Brown County,39,015,,,,,,,,,,44846,44401,43736,384,75,108,3,95,445,431,14,0,0,0,44846,269,44577,44149,43570,382,74,107,3,13,428,414,14,0,0,0,33808,33572,33091,292,66,78,2,43,236,231,5,0,0,0,33808,148,33660,33429,32990,290,65,77,2,5,231,226,5,0,0,0,19301,17014,2287
39,017,050,0500000US39017,00,Butler County,39,017,,,,,,,,,,368130,360263,316667,26972,770,8811,288,6755,7867,7461,377,26,3,0,368130,14670,353460,346766,310183,26463,606,8759,239,516,6694,6361,313,17,3,0,275526,272188,242460,18377,576,6553,163,4059,3338,3134,189,12,3,0,275526,8808,266718,263873,238497,18072,478,6517,139,170,2845,2670,164,8,3,0,148273,135960,12313
39,019,050,0500000US39019,00,Carroll County,39,019,,,,,,,,,,28836,28522,28202,139,77,57,0,47,314,290,24,0,0,0,28836,238,28598,28317,28044,133,70,56,0,14,281,260,21,0,0,0,22199,22022,21817,86,52,44,0,23,177,162,15,0,0,0,22199,134,22065,21899,21718,85,47,43,0,6,166,152,14,0,0,0,13698,11385,2313
39,021,050,0500000US39021,00,Champaign County,39,021,,,,,,,,,,40097,39335,37986,892,143,153,13,148,762,696,65,0,1,0,40097,451,39646,38946,37743,874,134,151,12,32,700,638,62,0,0,0,30057,29725,28716,675,111,122,11,90,332,299,32,0,1,0,30057,266,29791,29475,28560,665,106,121,10,13,316,285,31,0,0,0,16755,15329,1426
39,023,050,0500000US39023,00,Clark County,39,023,,,,,,,,,,138333,134824,119440,12128,351,858,51,1996,3509,3236,251,16,6,0,138333,3805,134528,131405,117976,11999,302,849,47,232,3123,2925,183,14,1,0,105690,104276,93477,8660,278,647,36,1178,1414,1287,113,11,3,0,105690,2253,103437,102177,92600,8594,244,641,34,64,1260,1156,94,9,1,0,61419,55244,6175
39,025,050,0500000US39025,00,Clermont County,39,025,,,,,,,,,,197363,194710,189250,2284,403,1920,61,792,2653,2513,127,10,3,0,197363,2896,194467,192061,187331,2234,349,1900,58,189,2406,2285,109,9,3,0,146773,145533,141691,1632,304,1376,41,489,1240,1171,62,4,3,0,146773,1740,145033,143896,140544,1603,271,1360,40,78,1137,1080,51,3,3,0,80656,74828,5828
39,027,050,0500000US39027,00,Clinton County,39,027,,,,,,,,,,42040,41262,39805,932,96,213,17,199,778,732,41,4,1,0,42040,559,41481,40755,39496,905,85,211,17,41,726,686,36,4,0,0,31778,31448,30417,700,65,159,10,97,330,306,23,1,0,0,31778,298,31480,31167,30235,688,58,159,10,17,313,290,22,1,0,0,18133,16210,1923
39,029,050,0500000US39029,00,Columbiana County,39,029,,,,,,,,,,107841,106431,102959,2405,202,322,27,516,1410,1335,61,7,7,0,107841,1348,106493,105207,102326,2323,164,319,20,55,1286,1219,56,4,7,0,84257,83604,80767,2029,165,252,19,372,653,613,32,5,3,0,84257,976,83281,82687,80319,1952,136,250,17,13,594,559,29,3,3,0,47088,42683,4405
39,031,050,0500000US39031,00,Coshocton County,39,031,,,,,,,,,,36901,36473,35810,395,81,103,3,81,428,411,17,0,0,0,36901,279,36622,36224,35632,391,78,103,2,18,398,382,16,0,0,0,28022,27852,27333,318,74,80,2,45,170,164,6,0,0,0,28022,147,27875,27715,27237,317,71,80,2,8,160,154,6,0,0,0,16545,14658,1887
39,033,050,0500000US39033,00,Crawford County,39,033,,,,,,,,,,43784,43296,42556,378,60,156,7,139,488,463,21,4,0,0,43784,533,43251,42841,42227,375,48,156,7,28,410,390,17,3,0,0,33651,33447,32948,245,50,110,5,89,204,192,10,2,0,0,33651,301,33350,33174,32759,243,43,110,5,14,176,165,10,1,0,0,20167,18099,2068
39,035,050,0500000US39035,00,Cuyahoga County,39,035,,,,,,,,,,1280122,1253386,814103,380198,2578,32883,285,23339,26736,24327,2237,156,14,2,1280122,61270,1218852,1197637,785977,374968,2018,32615,217,1842,21215,19369,1726,107,11,2,989860,976743,659488,273709,1967,25740,231,15608,13117,11760,1258,84,13,2,989860,39331,950529,939929,640799,270756,1595,25552,180,1047,10600,9505,1026,57,10,2,621763,545056,76707
39,037,050,0500000US39037,00,Darke County,39,037,,,,,,,,,,52959,52469,51783,238,81,162,4,201,490,457,31,2,0,0,52959,646,52313,51860,51365,233,71,159,4,28,453,422,30,1,0,0,39746,39506,39058,146,67,113,4,118,240,219,20,1,0,0,39746,359,39387,39163,38830,145,58,113,4,13,224,204,19,1,0,0,22730,20929,1801
39,039,050,0500000US39039,00,Defiance County,39,039,,,,,,,,,,39037,38267,36208,725,98,119,12,1105,770,721,32,16,1,0,39037,3409,35628,35222,34345,666,65,117,11,18,406,378,15,12,1,0,29434,29124,27667,508,74,87,10,778,310,291,13,6,0,0,29434,2013,27421,27243,26605,488,47,85,9,9,178,168,6,4,0,0,16729,15268,1461
39,041,050,0500000US39041,00,Delaware County,39,041,,,,,,,,,,174214,171001,156328,5837,252,7436,51,1097,3213,2988,200,18,7,0,174214,3669,170545,167639,153969,5756,216,7393,47,258,2906,2728,165,13,0,0,123710,122444,112479,4010,185,5116,42,612,1266,1166,87,11,2,0,123710,2082,121628,120465,111107,3966,166,5093,40,93,1163,1078,77,8,0,0,66378,62760,3618
39,043,050,0500000US39043,00,Erie County,39,043,,,,,,,,,,77079,74937,67066,6644,232,463,8,524,2142,2053,85,4,0,0,77079,2604,74475,72713,65463,6534,188,456,6,66,1762,1706,52,4,0,0,59934,59131,53512,4746,166,356,6,345,803,771,30,2,0,0,59934,1552,58382,57732,52510,4704,138,350,5,25,650,623,25,2,0,0,37845,31860,5985
39,045,050,0500000US39045,00,Fairfield County,39,045,,,,,,,,,,146156,143343,131830,8702,309,1645,45,812,2813,2541,230,31,11,0,146156,2510,143646,141119,130377,8609,278,1626,39,190,2527,2281,212,23,11,0,107747,106592,99014,5742,230,1107,36,463,1155,1036,98,15,6,0,107747,1465,106282,105256,98154,5692,207,1094,32,77,1026,923,89,8,6,0,58687,54310,4377
39,047,050,0500000US39047,00,Fayette County,39,047,,,,,,,,,,29030,28526,27471,586,67,157,8,237,504,473,31,0,0,0,29030,520,28510,28046,27227,569,59,151,8,32,464,433,31,0,0,0,21867,21658,20867,456,53,110,4,168,209,193,16,0,0,0,21867,319,21548,21353,20733,450,45,108,4,13,195,179,16,0,0,0,12693,11436,1257
39,049,050,0500000US39049,00,Franklin County,39,049,,,,,,,,,,1163414,1128708,805617,247225,2852,44996,746,27272,34706,31444,2994,237,31,0,1163414,55718,1107696,1077574,783048,244200,2280,44723,676,2647,30122,27406,2532,161,23,0,884872,868578,643417,170425,2189,34894,450,17203,16294,14533,1630,115,16,0,884872,35079,849793,835627,628664,168769,1828,34721,410,1235,14166,12647,1423,84,12,0,527186,477235,49951
39,051,050,0500000US39051,00,Fulton County,39,051,,,,,,,,,,42698,42066,40538,183,124,183,4,1034,632,611,20,1,0,0,42698,3341,39357,38994,38569,138,84,176,4,23,363,346,16,1,0,0,31689,31420,30462,101,91,121,3,642,269,263,5,1,0,0,31689,1921,29768,29606,29321,88,68,117,3,9,162,157,4,1,0,0,17407,16188,1219
39,053,050,0500000US39053,00,Gallia County,39,053,,,,,,,,,,30934,30452,29308,812,118,140,1,73,482,441,41,0,0,0,30934,275,30659,30213,29150,800,108,139,0,16,446,408,38,0,0,0,23582,23339,22494,587,103,106,1,48,243,218,25,0,0,0,23582,182,23400,23174,22386,580,95,105,0,8,226,202,24,0,0,0,13925,12062,1863
39,055,050,0500000US39055,00,Geauga County,39,055,,,,,,,,,,93389,92601,90514,1198,75,557,11,246,788,757,31,0,0,0,93389,1001,92388,91655,89766,1187,61,552,11,78,733,706,27,0,0,0,69152,68799,67309,897,55,390,7,141,353,336,17,0,0,0,69152,585,68567,68232,66858,893,50,385,7,39,335,320,15,0,0,0,36574,34264,2310
39,057,050,0500000US39057,00,Greene County,39,057,,,,,,,,,,161573,157431,139670,11681,428,4703,89,860,4142,3813,303,18,8,0,161573,3439,158134,154318,137440,11506,367,4663,81,261,3816,3536,262,13,5,0,126440,124423,110516,9246,322,3716,66,557,2017,1820,179,12,6,0,126440,2306,124134,122280,109004,9118,292,3685,61,120,1854,1690,154,7,3,0,68241,62770,5471
39,059,050,0500000US39059,00,Guernsey County,39,059,,,,,,,,,,40087,39372,38486,590,100,110,10,76,715,636,75,4,0,0,40087,349,39738,39085,38276,580,86,109,8,26,653,585,65,3,0,0,30472,30169,29557,394,79,87,6,46,303,270,31,2,0,0,30472,194,30278,29999,29434,392,68,86,6,13,279,250,27,2,0,0,19193,16210,2983
39,061,050,0500000US39061,00,Hamilton County,39,061,,,,,,,,,,802374,785188,552330,205952,1617,16182,603,8504,17186,15728,1350,93,14,1,802374,20607,781767,766459,542273,204748,1219,16080,474,1665,15308,14073,1160,64,10,1,612734,604848,439706,145381,1238,12859,399,5265,7886,7093,731,48,13,1,612734,13320,599414,592475,433073,144610,998,12780,320,694,6939,6259,635,34,10,1,377364,333945,43419
39,063,050,0500000US39063,00,Hancock County,39,063,,,,,,,,,,74782,73454,69828,1158,167,1263,12,1026,1328,1251,74,3,0,0,74782,3363,71419,70436,67888,1084,127,1258,11,68,983,929,54,0,0,0,57154,56619,54027,826,129,957,9,671,535,504,31,0,0,0,57154,2002,55152,54746,52861,797,102,955,8,23,406,381,25,0,0,0,33174,30197,2977
39,065,050,0500000US39065,00,Hardin County,39,065,,,,,,,,,,32058,31642,30990,259,52,182,12,147,416,393,23,0,0,0,32058,407,31651,31275,30774,255,44,180,3,19,376,356,20,0,0,0,24498,24284,23772,211,42,146,9,104,214,198,16,0,0,0,24498,255,24243,24042,23643,208,35,144,3,9,201,187,14,0,0,0,13100,11762,1338
39,067,050,0500000US39067,00,Harrison County,39,067,,,,,,,,,,15864,15608,15216,330,16,22,2,22,256,238,18,0,0,0,15864,79,15785,15541,15169,324,13,22,1,12,244,227,17,0,0,0,12392,12283,11974,268,12,16,1,12,109,101,8,0,0,0,12392,49,12343,12242,11944,264,9,16,1,8,101,93,8,0,0,0,8170,6526,1644
39,069,050,0500000US39069,00,Henry County,39,069,,,,,,,,,,28215,27845,26857,117,89,105,2,675,370,363,6,1,0,0,28215,1860,26355,26150,25861,103,73,103,0,10,205,199,5,1,0,0,21121,20949,20288,75,61,65,0,460,172,166,5,1,0,0,21121,1103,20018,19908,19718,72,47,64,0,7,110,105,4,1,0,0,11963,10934,1029
39,071,050,0500000US39071,00,Highland County,39,071,,,,,,,,,,43589,42921,42042,604,111,102,3,59,668,643,25,0,0,0,43589,319,43270,42673,41852,597,99,99,1,25,597,575,22,0,0,0,32497,32202,31559,450,82,80,1,30,295,283,12,0,0,0,32497,174,32323,32058,31454,446,71,77,1,9,265,255,10,0,0,0,19380,16693,2687
39,073,050,0500000US39073,00,Hocking County,39,073,,,,,,,,,,29380,29051,28639,217,96,47,3,49,329,301,27,1,0,0,29380,198,29182,28877,28509,215,88,47,3,15,305,283,22,0,0,0,22375,22202,21874,178,72,37,3,38,173,159,13,1,0,0,22375,127,22248,22084,21788,176,67,37,3,13,164,153,11,0,0,0,13417,11369,2048
39,075,050,0500000US39075,00,Holmes County,39,075,,,,,,,,,,42366,42148,41826,126,29,49,19,99,218,200,18,0,0,0,42366,329,42037,41836,41607,123,22,49,19,16,201,185,16,0,0,0,27855,27735,27527,88,22,31,12,55,120,112,8,0,0,0,27855,192,27663,27549,27398,85,18,31,12,5,114,106,8,0,0,0,13666,12554,1112
39,077,050,0500000US39077,00,Huron County,39,077,,,,,,,,,,59626,58664,56556,614,127,175,10,1182,962,919,42,0,1,0,59626,3333,56293,55527,54649,560,116,170,10,22,766,736,29,0,1,0,43959,43550,42177,443,98,121,8,703,409,393,15,0,1,0,43959,1903,42056,41719,41076,421,91,117,8,6,337,327,9,0,1,0,25196,22820,2376
39,079,050,0500000US39079,00,Jackson County,39,079,,,,,,,,,,33225,32772,32267,193,120,109,12,71,453,442,10,1,0,0,33225,265,32960,32538,32096,191,115,109,12,15,422,411,10,1,0,0,25070,24817,24464,134,95,74,8,42,253,244,8,1,0,0,25070,156,24914,24674,24363,133,93,74,8,3,240,231,8,1,0,0,14587,13010,1577
39,081,050,0500000US39081,00,Jefferson County,39,081,,,,,,,,,,69709,68499,64077,3879,96,288,9,150,1210,1138,68,3,1,0,69709,773,68936,67821,63519,3856,88,284,8,66,1115,1062,51,2,0,0,55655,55130,51911,2805,87,225,8,94,525,483,39,2,1,0,55655,533,55122,54638,51509,2795,80,221,7,26,484,452,31,1,0,0,32826,29109,3717
39,083,050,0500000US39083,00,Knox County,39,083,,,,,,,,,,60921,60180,58933,496,123,350,16,262,741,705,34,1,1,0,60921,737,60184,59515,58498,485,116,348,16,52,669,637,30,1,1,0,46220,45836,44923,370,96,274,11,162,384,370,13,0,1,0,46220,455,45765,45411,44642,362,92,273,11,31,354,342,11,0,1,0,25118,22607,2511
39,085,050,0500000US39085,00,Lake County,39,085,,,,,,,,,,230041,226515,212713,7306,273,2611,35,3577,3526,3309,192,21,4,0,230041,7825,222216,219176,208994,7156,234,2586,31,175,3040,2873,151,12,4,0,179015,177564,168021,5218,220,2011,26,2068,1451,1343,94,10,4,0,179015,4469,174546,173292,165857,5142,194,1996,22,81,1254,1169,76,5,4,0,101202,94156,7046
39,087,050,0500000US39087,00,Lawrence County,39,087,,,,,,,,,,62450,61605,59864,1278,121,241,5,96,845,777,64,4,0,0,62450,445,62005,61218,59547,1267,111,240,3,50,787,727,56,4,0,0,47801,47389,46104,976,102,162,5,40,412,376,33,3,0,0,47801,256,47545,47156,45913,970,94,161,3,15,389,355,31,3,0,0,27603,24974,2629
39,089,050,0500000US39089,00,Licking County,39,089,,,,,,,,,,166492,163324,155190,5701,462,1237,36,698,3168,3003,150,8,7,0,166492,2312,164180,161330,153811,5643,436,1224,33,183,2850,2719,120,8,3,0,125367,124039,118352,3948,348,944,26,421,1328,1255,65,3,5,0,125367,1385,123982,122777,117496,3909,332,934,23,83,1205,1147,53,3,2,0,69291,63989,5302
39,091,050,0500000US39091,00,Logan County,39,091,,,,,,,,,,45858,44981,43722,742,115,242,16,144,877,832,38,7,0,0,45858,539,45319,44509,43385,728,102,238,16,40,810,771,32,7,0,0,34239,33913,33045,532,86,168,12,70,326,308,15,3,0,0,34239,293,33946,33642,32847,525,75,168,12,15,304,290,11,3,0,0,23181,18111,5070
39,093,050,0500000US39093,00,Lorain County,39,093,,,,,,,,,,301356,292362,255410,25799,883,2811,49,7410,8994,8379,590,22,3,0,301356,25290,276066,269562,241543,24289,635,2758,35,302,6504,6114,375,12,3,0,229278,225677,199704,18172,664,2141,35,4961,3601,3366,219,13,3,0,229278,15449,213829,211210,190861,17562,500,2113,26,148,2619,2456,153,7,3,0,127036,116274,10762
39,095,050,0500000US39095,00,Lucas County,39,095,,,,,,,,,,441815,427926,326868,83926,1349,6764,113,8906,13889,12870,960,46,9,4,441815,26974,414841,404537,313596,82541,955,6676,91,678,10304,9589,688,22,1,4,335678,330007,258830,58989,1045,5339,90,5714,5671,5210,435,18,7,1,335678,15839,319839,315459,250700,58344,768,5277,75,295,4380,4007,362,10,0,1,202630,180267,22363
39,097,050,0500000US39097,00,Madison County,39,097,,,,,,,,,,43435,42787,39364,2862,105,232,10,214,648,614,32,2,0,0,43435,622,42813,42226,38994,2852,88,231,8,53,587,556,29,2,0,0,33628,33361,30362,2609,70,173,8,139,267,248,17,2,0,0,33628,363,33265,33016,30153,2604,61,172,6,20,249,231,16,2,0,0,15939,14734,1205
39,099,050,0500000US39099,00,Mahoning County,39,099,,,,,,,,,,238823,233923,190848,37433,491,1682,51,3418,4900,4493,376,25,5,1,238823,11136,227687,223954,185230,36400,392,1647,36,249,3733,3441,280,9,2,1,187485,185264,154579,26667,395,1307,40,2276,2221,2021,182,13,4,1,187485,7387,180098,178411,150564,26108,317,1287,31,104,1687,1533,146,6,1,1,111833,98712,13121
39,101,050,0500000US39101,00,Marion County,39,101,,,,,,,,,,66501,65370,60565,3807,113,335,34,516,1131,1063,61,4,3,0,66501,1503,64998,63993,59733,3754,97,326,27,56,1005,948,54,3,0,0,51772,51297,47329,3278,89,264,21,316,475,438,32,3,2,0,51772,897,50875,50447,46829,3247,83,260,17,11,428,395,31,2,0,0,27834,24691,3143
39,103,050,0500000US39103,00,Medina County,39,103,,,,,,,,,,172332,170246,165642,2027,247,1660,18,652,2086,2007,72,1,6,0,172332,2747,169585,167751,163794,1982,216,1638,17,104,1834,1782,46,0,6,0,128591,127692,124580,1359,187,1190,12,364,899,867,29,0,3,0,128591,1519,127072,126260,123521,1333,170,1175,12,49,812,789,20,0,3,0,69181,65143,4038
39,105,050,0500000US39105,00,Meigs County,39,105,,,,,,,,,,23770,23492,23150,206,54,51,1,30,278,257,8,13,0,0,23770,115,23655,23401,23087,202,50,51,1,10,254,233,8,13,0,0,18356,18200,17956,154,44,31,1,14,156,145,5,6,0,0,18356,63,18293,18148,17922,152,42,31,1,0,145,134,5,6,0,0,11191,9557,1634
39,107,050,0500000US39107,00,Mercer County,39,107,,,,,,,,,,40814,40444,39761,101,101,181,71,229,370,347,23,0,0,0,40814,614,40200,39893,39453,91,83,180,68,18,307,287,20,0,0,0,30041,29886,29441,64,79,128,33,141,155,138,17,0,0,0,30041,338,29703,29572,29278,59,67,127,33,8,131,117,14,0,0,0,17633,15532,2101
39,109,050,0500000US39109,00,Miami County,39,109,,,,,,,,,,102506,100696,96722,2084,189,1218,15,468,1810,1728,80,2,0,0,102506,1341,101165,99480,95908,2063,173,1213,13,110,1685,1608,76,1,0,0,77738,77048,74281,1491,148,866,12,250,690,659,30,1,0,0,77738,766,76972,76328,73798,1479,140,865,12,34,644,614,29,1,0,0,44256,40917,3339
39,111,050,0500000US39111,00,Monroe County,39,111,,,,,,,,,,14642,14470,14358,61,17,16,2,16,172,162,10,0,0,0,14642,59,14583,14420,14326,60,16,16,1,1,163,154,9,0,0,0,11495,11395,11325,36,14,15,1,4,100,92,8,0,0,0,11495,27,11468,11370,11306,35,13,15,1,0,98,91,7,0,0,0,7567,6065,1502
39,113,050,0500000US39113,00,Montgomery County,39,113,,,,,,,,,,535153,522306,395272,111870,1242,9273,177,4472,12847,11766,976,88,16,1,535153,12177,522976,511400,388917,111105,1096,9195,163,924,11576,10640,855,66,14,1,411874,405820,314620,80135,957,7150,135,2823,6054,5474,525,45,9,1,411874,7629,404245,398737,310549,79706,857,7095,129,401,5508,4995,470,33,9,1,254775,223943,30832
39,115,050,0500000US39115,00,Morgan County,39,115,,,,,,,,,,15054,14564,14030,432,52,17,0,33,490,386,104,0,0,0,15054,97,14957,14487,13972,428,44,17,0,26,470,366,104,0,0,0,11534,11268,10857,337,46,14,0,14,266,193,73,0,0,0,11534,67,11467,11218,10820,333,41,14,0,10,249,176,73,0,0,0,7892,6034,1858
39,117,050,0500000US39117,00,Morrow County,39,117,,,,,,,,,,34827,34373,34025,121,45,88,9,85,454,422,28,4,0,0,34827,380,34447,34037,33772,117,40,84,9,15,410,380,26,4,0,0,25834,25599,25368,70,34,67,6,54,235,221,12,2,0,0,25834,218,25616,25393,25215,67,33,64,6,8,223,210,11,2,0,0,14155,12855,1300
39,119,050,0500000US39119,00,Muskingum County,39,119,,,,,,,,,,86074,83964,80020,3256,187,287,15,199,2110,1864,233,10,3,0,86074,650,85424,83413,79600,3214,169,285,14,131,2011,1777,223,9,2,0,65423,64523,61700,2353,144,213,14,99,900,748,143,6,3,0,65423,360,65063,64202,61458,2331,138,211,13,51,861,713,141,5,2,0,38074,34271,3803
39,121,050,0500000US39121,00,Noble County,39,121,,,,,,,,,,14645,14530,14072,368,42,20,3,25,115,108,4,2,1,0,14645,52,14593,14483,14036,368,42,20,3,14,110,103,4,2,1,0,11848,11776,11345,365,34,15,3,14,72,69,3,0,0,0,11848,35,11813,11746,11319,365,34,15,3,10,67,64,3,0,0,0,6053,4852,1201
39,123,050,0500000US39123,00,Ottawa County,39,123,,,,,,,,,,41428,40873,39968,324,67,116,7,391,555,528,27,0,0,0,41428,1755,39673,39276,38780,302,57,114,7,16,397,383,14,0,0,0,32833,32586,31940,226,60,72,7,281,247,239,8,0,0,0,32833,1104,31729,31555,31197,221,52,71,7,7,174,167,7,0,0,0,27909,17503,10406
39,125,050,0500000US39125,00,Paulding County,39,125,,,,,,,,,,19614,19301,18767,173,65,38,2,256,313,283,29,1,0,0,19614,838,18776,18602,18348,158,51,38,2,5,174,166,8,0,0,0,14676,14525,14155,120,46,20,2,182,151,134,16,1,0,0,14676,494,14182,14090,13917,111,39,20,2,1,92,86,6,0,0,0,8749,7769,980
39,127,050,0500000US39127,00,Perry County,39,127,,,,,,,,,,36058,35566,35290,93,87,37,7,52,492,468,21,1,2,0,36058,195,35863,35405,35170,92,86,37,6,14,458,436,20,1,1,0,26627,26343,26156,58,70,28,6,25,284,271,10,1,2,0,26627,120,26507,26236,26075,57,69,28,5,2,271,259,10,1,1,0,15211,13576,1635
39,129,050,0500000US39129,00,Pickaway County,39,129,,,,,,,,,,55698,55023,52655,1881,108,212,11,156,675,638,35,1,1,0,55698,588,55110,54491,52259,1876,96,206,11,43,619,584,33,1,1,0,42541,42244,40184,1727,85,143,6,99,297,284,12,0,1,0,42541,355,42186,41904,39938,1723,80,137,6,20,282,271,10,0,1,0,21275,19624,1651
39,131,050,0500000US39131,00,Pike County,39,131,,,,,,,,,,28709,28240,27729,258,150,55,4,44,469,446,20,2,1,0,28709,207,28502,28071,27610,251,138,55,3,14,431,408,20,2,1,0,21589,21318,20920,203,120,40,4,31,271,252,16,2,1,0,21589,127,21462,21208,20844,198,115,40,3,8,254,235,16,2,1,0,12481,11012,1469
39,133,050,0500000US39133,00,Portage County,39,133,,,,,,,,,,161419,158677,148936,6687,296,2305,40,413,2742,2551,170,16,5,0,161419,2073,159346,156873,147527,6611,274,2283,33,145,2473,2310,148,10,5,0,127741,126344,118887,4963,238,1945,34,277,1397,1286,99,8,4,0,127741,1408,126333,125081,117921,4906,222,1925,29,78,1252,1157,87,4,4,0,67472,62222,5250
39,135,050,0500000US39135,00,Preble County,39,135,,,,,,,,,,42270,41775,41242,180,92,170,2,89,495,474,14,0,0,7,42270,254,42016,41558,41088,177,82,170,2,39,458,437,14,0,0,7,32032,31765,31408,123,74,115,1,44,267,255,8,0,0,4,32032,135,31897,31646,31326,121,67,115,1,16,251,239,8,0,0,4,17888,16341,1547
39,137,050,0500000US39137,00,Putnam County,39,137,,,,,,,,,,34499,34186,33012,94,74,81,4,921,313,298,15,0,0,0,34499,1890,32609,32456,32246,79,46,78,3,4,153,143,10,0,0,0,25299,25191,24449,48,59,46,4,585,108,104,4,0,0,0,25299,1083,24216,24151,24024,43,37,43,3,1,65,62,3,0,0,0,13731,12872,859
39,139,050,0500000US39139,00,Richland County,39,139,,,,,,,,,,124475,122103,108870,11709,240,808,37,439,2372,2239,115,14,4,0,124475,1732,122743,120541,107726,11612,218,800,32,153,2202,2093,91,14,4,0,96456,95486,85132,9260,193,613,30,258,970,906,53,7,4,0,96456,1124,95332,94426,84367,9191,176,609,28,55,906,851,44,7,4,0,54599,48921,5678
39,141,050,0500000US39141,00,Ross County,39,141,,,,,,,,,,78064,76432,70835,4840,232,300,9,216,1632,1504,120,8,0,0,78064,748,77316,75802,70378,4804,212,295,7,106,1514,1408,101,5,0,0,60479,59723,54933,4237,199,229,9,116,756,699,55,2,0,0,60479,462,60017,59303,54627,4216,182,224,7,47,714,663,49,2,0,0,32148,28919,3229
39,143,050,0500000US39143,00,Sandusky County,39,143,,,,,,,,,,60944,59349,55579,1712,132,189,7,1730,1595,1532,62,0,1,0,60944,5435,55509,54498,52527,1624,96,185,7,59,1011,978,32,0,1,0,46076,45521,42967,1148,107,144,5,1150,555,530,24,0,1,0,46076,3246,42830,42472,41101,1124,77,142,5,23,358,340,17,0,1,0,26390,24182,2208
